Name,Long,Lat,Program,Expedition,Site,Hole,water_depth,core,date,platform,Hiatus_status
IODP 2004-2013 329-U1365-A,-165.644373,-23.850822,IODP,329,U1365,A,5695.6 m,74.06 m,2010-10-16T00:30:00Z,JR,6
IODP 2004-2013 329-U1365-B,-165.644382,-23.850647,IODP,329,U1365,B,5694.7 m,55.79 m,2010-10-19T08:45:00Z,JR,6
IODP 2004-2013 329-U1365-C,-165.64417,-23.850628,IODP,329,U1365,C,5696.7 m,39.67 m,2010-10-20T06:45:00Z,JR,6
IODP 2004-2013 329-U1365-D,-165.643968,-23.850598,IODP,329,U1365,D,5694.1 m,18.89 m,2010-10-21T04:30:00Z,JR,6
IODP 2004-2013 329-U1365-E,-165.644033,-23.850815,IODP,329,U1365,E,5694.1 m,39.66 m,2010-10-21T20:30:00Z,JR,6
IODP 2004-2013 329-U1366-A,-156.894318,-26.051575,IODP,329,U1366,A,5135 m,NA,2010-10-29T22:15:00Z,JR,6
IODP 2004-2013 329-U1366-B,-156.894523,-26.051583,IODP,329,U1366,B,5130.8 m,17.31 m,2010-10-30T08:45:00Z,JR,6
IODP 2004-2013 329-U1366-C,-156.8945,-26.051408,IODP,329,U1366,C,5129.5 m,25.42 m,2010-10-30T13:00:00Z,JR,6
IODP 2004-2013 329-U1366-D,-156.89442,-26.051417,IODP,329,U1366,D,5126.1 m,18.86 m,2010-10-30T17:15:00Z,JR,6
IODP 2004-2013 329-U1366-E,-156.894708,-26.051405,IODP,329,U1366,E,5127.8 m,4.71 m,2010-10-30T23:30:00Z,JR,6
IODP 2004-2013 329-U1366-F,-156.894895,-26.051393,IODP,329,U1366,F,5127 m,30.15 m,2010-10-31T00:15:00Z,JR,6
IODP 2004-2013 329-U1367-A,-137.93941,-26.48162,IODP,329,U1367,A,4290.9 m,NA,2010-11-03T23:00:00Z,JR,1
IODP 2004-2013 329-U1367-B,-137.939628,-26.48161,IODP,329,U1367,B,4288.9 m,22.31 m,2010-11-05T08:15:00Z,JR,1
IODP 2004-2013 329-U1367-C,-137.939638,-26.481433,IODP,329,U1367,C,4288.2 m,27.01 m,2010-11-05T14:45:00Z,JR,1
IODP 2004-2013 329-U1367-D,-137.939432,-26.481435,IODP,329,U1367,D,4288 m,24.54 m,2010-11-05T20:00:00Z,JR,1
IODP 2004-2013 329-U1367-E,-137.93923,-26.481427,IODP,329,U1367,E,4287.6 m,23.15 m,2010-11-06T03:00:00Z,JR,1
IODP 2004-2013 329-U1367-F,-137.93923,-26.4816,IODP,329,U1367,F,4288.9 m,4.33 m,2010-11-06T14:00:00Z,JR,1
IODP 2004-2013 329-U1368-A,-123.160937,-27.916695,IODP,329,U1368,A,3740 m,NA,2010-11-12T15:45:00Z,JR,0
IODP 2004-2013 329-U1368-B,-123.161132,-27.916707,IODP,329,U1368,B,3739.1 m,15.84 m,2010-11-13T02:00:00Z,JR,0
IODP 2004-2013 329-U1368-C,-123.161135,-27.916527,IODP,329,U1368,C,3738.6 m,16.34 m,2010-11-13T07:00:00Z,JR,0
IODP 2004-2013 329-U1368-D,-123.160935,-27.916533,IODP,329,U1368,D,3739.1 m,15.04 m,2010-11-13T09:15:00Z,JR,0
IODP 2004-2013 329-U1368-E,-123.160737,-27.91653,IODP,329,U1368,E,3741 m,10.58 m,2010-11-13T11:30:00Z,JR,0
IODP 2004-2013 329-U1368-F,-123.160722,-27.916702,IODP,329,U1368,F,3741 m,31.74 m,2010-11-13T20:00:00Z,JR,0
IODP 2004-2013 329-U1369-A,-139.800638,-39.310295,IODP,329,U1369,A,5279.4 m,NA,2010-11-22T15:00:00Z,JR,6
IODP 2004-2013 329-U1369-B,-139.80087,-39.310297,IODP,329,U1369,B,5275.2 m,18.14 m,2010-11-23T01:30:00Z,JR,6
IODP 2004-2013 329-U1369-C,-139.800865,-39.310117,IODP,329,U1369,C,5276.9 m,16.1 m,2010-11-23T10:30:00Z,JR,6
IODP 2004-2013 329-U1369-D,-139.80063,-39.310115,IODP,329,U1369,D,5276.9 m,0.08 m,2010-11-23T15:30:00Z,JR,6
IODP 2004-2013 329-U1369-E,-139.80041,-39.310117,IODP,329,U1369,E,5277.7 m,15.49 m,2010-11-23T16:15:00Z,JR,6
IODP 2004-2013 329-U1370-A,-153.106332,-41.852148,IODP,329,U1370,A,5074.6 m,NA,2010-11-26T16:00:00Z,JR,6
IODP 2004-2013 329-U1370-B,-153.106588,-41.852142,IODP,329,U1370,B,5074.6 m,7.81 m,2010-11-27T06:15:00Z,JR,6
IODP 2004-2013 329-U1370-C,-153.106625,-41.851952,IODP,329,U1370,C,5074.6 m,NA,2010-11-27T10:00:00Z,JR,6
IODP 2004-2013 329-U1370-D,-153.106353,-41.851927,IODP,329,U1370,D,5073.6 m,70.26 m,2010-11-27T20:00:00Z,JR,6
IODP 2004-2013 329-U1370-E,-153.106113,-41.85193,IODP,329,U1370,E,5074.2 m,70.2 m,2010-11-28T12:45:00Z,JR,6
IODP 2004-2013 329-U1370-F,-153.106123,-41.852112,IODP,329,U1370,F,5073.6 m,66.32 m,2010-11-29T09:00:00Z,JR,6
IODP 2004-2013 329-U1371-A,-163.184188,-45.964153,IODP,329,U1371,A,5305.2 m,NA,2010-12-02T09:00:00Z,JR,1
IODP 2004-2013 329-U1371-B,-163.184455,-45.964182,IODP,329,U1371,B,5305.2 m,8.15 m,2010-12-02T23:45:00Z,JR,1
IODP 2004-2013 329-U1371-C,-163.184473,-45.964007,IODP,329,U1371,C,5300.8 m,9.83 m,2010-12-03T03:00:00Z,JR,1
IODP 2004-2013 329-U1371-D,-163.184187,-45.96399,IODP,329,U1371,D,5299.9 m,126.87 m,2010-12-03T04:45:00Z,JR,1
IODP 2004-2013 329-U1371-E,-163.183942,-45.963995,IODP,329,U1371,E,5287.6 m,118.16 m,2010-12-04T13:30:00Z,JR,1
IODP 2004-2013 329-U1371-F,-163.183948,-45.96417,IODP,329,U1371,F,5285.6 m,118.44 m,2010-12-05T11:00:00Z,JR,1
IODP 2004-2013 329-U1371-G,-163.183933,-45.964395,IODP,329,U1371,G,5302.7 m,1.37 m,2010-12-06T07:00:00Z,JR,1
IODP 2004-2013 329-U1371-H,-163.184187,-45.964413,IODP,329,U1371,H,5298.9 m,6.19 m,2010-12-06T09:45:00Z,JR,1
IODP 2004-2013 330-U1372-A,-174.729177,-26.493362,IODP,330,U1372,A,1957.6 m,139.73 m,2010-12-21T16:00:00Z,JR,4
IODP 2004-2013 330-U1373-A,-173.280832,-28.564845,IODP,330,U1373,A,1447 m,47.22 m,2010-12-31T17:30:00Z,JR,3
IODP 2004-2013 330-U1374-A,-173.38049,-28.595855,IODP,330,U1374,A,1559 m,457.89 m,2011-01-05T16:30:00Z,JR,3
IODP 2004-2013 330-U1375-A,-171.448992,-33.698367,IODP,330,U1375,A,1269 m,1.5 m,2011-01-25T03:30:00Z,JR,4
IODP 2004-2013 330-U1375-B,-171.451255,-33.696433,IODP,330,U1375,B,1258 m,0.57 m,2011-01-25T22:30:00Z,JR,4
IODP 2004-2013 330-U1376-A,-171.88066,-32.217382,IODP,330,U1376,A,1503.3 m,136.17 m,2011-01-26T23:00:00Z,JR,3
IODP 2004-2013 330-U1377-A,-168.6377,-38.183013,IODP,330,U1377,A,1250.8 m,8.76 m,2011-02-05T09:30:00Z,JR,4
IODP 2004-2013 330-U1377-B,-168.637645,-38.1875,IODP,330,U1377,B,1250.8 m,14.47 m,2011-02-05T18:15:00Z,JR,4
IODP 2004-2013 331-C0013-A,126.89768,27.79025,IODP,331,C0013,A,1035 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-B,126.89767,27.79023,IODP,331,C0013,B,1035 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-C,126.89768,27.7902,IODP,331,C0013,C,1035 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-D,126.89768,27.79022,IODP,331,C0013,D,1036.5 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-E,126.89758,27.79026,IODP,331,C0013,E,1034 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-F,126.89767,27.7902,IODP,331,C0013,F,1035.1 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-G,126.89759,27.79017,IODP,331,C0013,G,1035.1 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0013-H,126.89761,27.79016,IODP,331,C0013,H,1035.1 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-A,126.90081,27.79023,IODP,331,C0014,A,1059.5 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-B,126.90075,27.79022,IODP,331,C0014,B,1059 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-C,126.90065,27.79032,IODP,331,C0014,C,1060 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-D,126.90068,27.79026,IODP,331,C0014,D,1060 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-E,126.90068,27.79026,IODP,331,C0014,E,1060 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-F,126.90074,27.79031,IODP,331,C0014,F,1060.8 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0014-G,126.90077,27.79028,IODP,331,C0014,G,1059.8 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0015-A,126.89164,27.79446,IODP,331,C0015,A,885 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0015-B,126.89164,27.79446,IODP,331,C0015,B,886 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0015-C,126.89166,27.79448,IODP,331,C0015,C,885.5 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0016-A,126.89672,27.79091,IODP,331,C0016,A,982 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0016-B,126.89643,27.7909,IODP,331,C0016,B,995 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0017-A,126.91196,27.79172,IODP,331,C0017,A,1129 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0017-B,126.91196,27.79171,IODP,331,C0017,B,1129 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0017-C,126.912,27.79173,IODP,331,C0017,C,1129.6 m,NA,NA,Chikyu,0
IODP 2004-2013 331-C0017-D,126.91203,27.79175,IODP,331,C0017,D,1129.5 m,NA,NA,Chikyu,0
IODP 2004-2013 332-C0002-G,136.63583,33.30022,IODP,332,C0002,G,1936 m,NA,NA,Chikyu,0
IODP 2004-2013 332-C0010-A,136.68654,32.20997,IODP,332,C0010,A,2552 m,NA,NA,Chikyu,0
IODP 2004-2013 332-C0018-A,136.8815,32.82883,IODP,332,C0018,A,4049 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0011-C,136.88208,32.82906,IODP,333,C0011,C,4050.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0011-D,136.88208,32.82906,IODP,333,C0011,D,4050.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0012-C,136.91736,32.74824,IODP,333,C0012,C,3510.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0012-D,136.91736,32.74833,IODP,333,C0012,D,3510.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0012-E,136.91736,32.74833,IODP,333,C0012,E,3510.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0012-F,136.91678,32.74803,IODP,333,C0012,F,3510.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0012-G,136.91692,32.74808,IODP,333,C0012,G,3510.5 m,NA,NA,Chikyu,0
IODP 2004-2013 333-C0018-A,136.68148,33.15699,IODP,333,C0018,A,3084.35 m,NA,NA,Chikyu,0
IODP 2004-2013 334-U1378-A,-84.077188,8.592358,IODP,334,U1378,A,525.4 m,NA,2011-03-17T10:00:00Z,JR,0
IODP 2004-2013 334-U1378-B,-84.077358,8.592347,IODP,334,U1378,B,521.9 m,526.39 m,2011-04-02T11:00:00Z,JR,0
IODP 2004-2013 334-U1379-A,-84.03361,8.680835,IODP,334,U1379,A,125.8 m,NA,2011-03-20T03:45:00Z,JR,0
IODP 2004-2013 334-U1379-B,-84.033795,8.680837,IODP,334,U1379,B,127.3 m,8.72 m,2011-03-25T05:30:00Z,JR,0
IODP 2004-2013 334-U1379-C,-84.03379,8.681008,IODP,334,U1379,C,128.4 m,805.65 m,2011-03-25T10:30:00Z,JR,0
IODP 2004-2013 334-U1380-A,-84.073387,8.59996,IODP,334,U1380,A,503.6 m,52.37 m,2011-04-06T21:30:00Z,JR,0
IODP 2004-2013 334-U1381-A,-84.157817,8.428583,IODP,334,U1381,A,2068.7 m,73.86 m,2011-04-08T21:30:00Z,JR,0
IODP 2004-2013 334-U1381-B,-84.158008,8.428582,IODP,334,U1381,B,2068.7 m,15.98 m,2011-04-12T02:15:00Z,JR,0
IODP 2004-2013 335-U1256-D,-91.934353,6.736052,IODP,335,U1256,D,3634.7 m,1.64 m,2011-04-19T01:15:00Z,JR,0
IODP 2004-2013 336-U1382-A,-46.081518,22.755885,IODP,336,U1382,A,4482.9 m,31.79 m,2011-10-01T12:30:00Z,JR,0
IODP 2004-2013 336-U1382-B,-46.081247,22.75588,IODP,336,U1382,B,4482.5 m,84.28 m,2011-11-08T15:15:00Z,JR,0
IODP 2004-2013 336-U1383-A,-46.052768,22.802048,IODP,336,U1383,A,4413.9 m,NA,2011-10-12T11:45:00Z,JR,0
IODP 2004-2013 336-U1383-B,-46.052593,22.802213,IODP,336,U1383,B,4413.9 m,NA,2011-10-13T09:30:00Z,JR,0
IODP 2004-2013 336-U1383-C,-46.05277,22.802068,IODP,336,U1383,C,4413.8 m,50.31 m,2011-10-19T17:45:00Z,JR,0
IODP 2004-2013 336-U1383-D,-46.052713,22.802193,IODP,336,U1383,D,4413.8 m,48.65 m,2011-11-07T03:15:00Z,JR,0
IODP 2004-2013 336-U1383-E,-46.052637,22.802138,IODP,336,U1383,E,4413.8 m,50.28 m,2011-11-07T23:45:00Z,JR,0
IODP 2004-2013 336-U1384-A,-46.089107,22.81181,IODP,336,U1384,A,4464.4 m,94.09 m,2011-11-09T18:15:00Z,JR,0
IODP 2004-2013 336-U395-A,-46.081015,22.755865,IODP,336,U395,A,4494 m,NA,2011-09-21T00:15:00Z,JR,0
IODP 2004-2013 337-C0020-A,142.200547,41.176638,IODP,337,C0020,A,1180 m,200.9 m,2012-08-11T22:00:00Z,Chikyu,1
IODP 2004-2013 337-C9001-C0020A,142.20055,41.17664,IODP,337,C9001,C0020A,1180 m,NA,NA,Chikyu,1
IODP 2004-2013 338-C00012-H,136.91725,32.74797,IODP,338,C0012,H,3509.5 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C00018-B,136.68138,33.1572,IODP,338,C0018,B,3084.5 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C0002-F,136.636715,33.300845,IODP,338,C0002,F,1939 m,NA,2012-10-31T14:15:00Z,Chikyu,0
IODP 2004-2013 338-C0002-F,136.636715,33.300845,IODP,338,C0002,G,1939 m,NA,2012-10-31T14:15:00Z,Chikyu,0
IODP 2004-2013 338-C0002-H,136.63692,33.30042,IODP,338,C0002,H,1936.5 m,3.91 m,2012-12-09T03:45:00Z,Chikyu,0
IODP 2004-2013 338-C0002-I,136.636795,33.300603,IODP,338,C0002,I,1936 m,NA,2012-12-11T16:39:00Z,Chikyu,0
IODP 2004-2013 338-C0002-J,136.637187,33.300288,IODP,338,C0002,J,1937.5 m,22.19 m,2012-12-18T08:30:00Z,Chikyu,0
IODP 2004-2013 338-C0002-K,136.636838,33.300105,IODP,338,C0002,K,1937.5 m,60.29 m,2012-12-20T16:45:00Z,Chikyu,0
IODP 2004-2013 338-C0002-L,136.637,33.29995,IODP,338,C0002,L,1937.5 m,186.4 m,2012-12-22T10:45:00Z,Chikyu,0
IODP 2004-2013 338-C00021-A,136.65809,33.16747,IODP,338,C0021,A,2940.5 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C00021-B,136.66435,33.16759,IODP,338,C0021,B,2944 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C00022-A,136.72423,33.2178,IODP,338,C0022,A,2675.5 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C00022-B,136.72445,33.21806,IODP,338,C0022,B,2674 m,NA,NA,Chikyu,0
IODP 2004-2013 338-C0012-H,136.917252,32.747972,IODP,338,C0012,H,3509.5 m,NA,2012-12-12T17:30:00Z,Chikyu,0
IODP 2004-2013 338-C0018-B,136.681377,33.157198,IODP,338,C0018,B,3084.5 m,NA,2012-12-25T14:00:00Z,Chikyu,0
IODP 2004-2013 338-C0021-A,136.65809,33.16747,IODP,338,C0021,A,2940.5 m,NA,2012-12-26T23:30:00Z,Chikyu,0
IODP 2004-2013 338-C0021-B,136.66435,33.167592,IODP,338,C0021,B,2944 m,110.5 m,2013-01-07T11:45:00Z,Chikyu,0
IODP 2004-2013 338-C0022-A,136.724233,33.2178,IODP,338,C0022,A,2675.5 m,NA,2012-12-28T16:00:00Z,Chikyu,0
IODP 2004-2013 338-C0022-B,136.724445,33.218055,IODP,338,C0022,B,2674 m,305.51 m,2012-12-31T12:45:00Z,Chikyu,0
IODP 2004-2013 339-U1385-A,-10.12618,37.57149,IODP,339,U1385,A,2577.7 m,155.87 m,NA,JR,0
IODP 2004-2013 339-U1385-B,-10.125935,37.571487,IODP,339,U1385,B,2586.6 m,150.73 m,NA,JR,0
IODP 2004-2013 339-U1385-C,-10.125935,37.571487,IODP,339,U1385,C,2586.2 m,9.87 m,NA,JR,0
IODP 2004-2013 339-U1385-D,-10.125932,37.571307,IODP,339,U1385,D,2583.8 m,153.95 m,NA,JR,0
IODP 2004-2013 339-U1385-E,-10.126153,37.571308,IODP,339,U1385,E,2588.7 m,151.32 m,NA,JR,0
IODP 2004-2013 339-U1386-A,-7.755515,36.828142,IODP,339,U1386,A,560.4 m,347.04 m,NA,JR,0
IODP 2004-2013 339-U1386-B,-7.75528,36.828133,IODP,339,U1386,B,561.9 m,421.6 m,NA,JR,0
IODP 2004-2013 339-U1386-C,-7.755275,36.827955,IODP,339,U1386,C,561.8 m,82 m,NA,JR,0
IODP 2004-2013 339-U1387-A,-7.719013,36.80541,IODP,339,U1387,A,558.7 m,347.84 m,NA,JR,0
IODP 2004-2013 339-U1387-B,-7.718797,36.80541,IODP,339,U1387,B,558.2 m,327.61 m,NA,JR,0
IODP 2004-2013 339-U1387-C,-7.718795,36.805232,IODP,339,U1387,C,558.4 m,409.5 m,NA,JR,0
IODP 2004-2013 339-U1388-A,-6.794337,36.268963,IODP,339,U1388,A,663.6 m,3.64 m,NA,JR,0
IODP 2004-2013 339-U1388-B,-6.794022,36.268972,IODP,339,U1388,B,658.5 m,107 m,NA,JR,0
IODP 2004-2013 339-U1388-C,-6.794018,36.269158,IODP,339,U1388,C,662.5 m,10.36 m,NA,JR,0
IODP 2004-2013 339-U1389-A,-7.278178,36.425305,IODP,339,U1389,A,644.7 m,335.6 m,NA,JR,0
IODP 2004-2013 339-U1389-B,-7.277953,36.425332,IODP,339,U1389,B,644 m,9.72 m,NA,JR,0
IODP 2004-2013 339-U1389-C,-7.277953,36.425332,IODP,339,U1389,C,643 m,328.48 m,NA,JR,0
IODP 2004-2013 339-U1389-D,-7.277953,36.425153,IODP,339,U1389,D,645.96 m,97.41 m,NA,JR,0
IODP 2004-2013 339-U1389-E,-7.278177,36.42514,IODP,339,U1389,E,643.4 m,352.28 m,NA,JR,0
IODP 2004-2013 339-U1390-A,-7.71802,36.317312,IODP,339,U1390,A,993.4 m,326.26 m,NA,JR,0
IODP 2004-2013 339-U1390-B,-7.718025,36.3191,IODP,339,U1390,B,990.7 m,189.93 m,NA,JR,0
IODP 2004-2013 339-U1390-C,-7.71779,36.31911,IODP,339,U1390,C,992.4 m,170.08 m,NA,JR,0
IODP 2004-2013 339-U1391-A,-9.411002,37.358987,IODP,339,U1391,A,1073.7 m,342.62 m,NA,JR,0
IODP 2004-2013 339-U1391-B,-9.411007,37.358813,IODP,339,U1391,B,1073.3 m,346.93 m,NA,JR,0
IODP 2004-2013 339-U1391-C,-9.41078,37.35881,IODP,339,U1391,C,1073.3 m,269.02 m,NA,JR,0
IODP 2004-2013 340T-U1309-A,-42.1185,30.16847,IODP,340T,U1309,A,1645 m,NA,NA,JR,0
IODP 2004-2013 340T-U1309-B,-42.1185,30.16847,IODP,340T,U1309,B,1645 m,NA,NA,JR,0
IODP 2004-2013 340T-U1309-C,-42.11868,30.16847,IODP,340T,U1309,C,1645 m,NA,NA,JR,0
IODP 2004-2013 340T-U1309-D,-42.11855,30.16866,IODP,340T,U1309,D,1645 m,NA,NA,JR,0
IODP 2004-2013 340T-U1309-E,-42.11843,30.16868,IODP,340T,U1309,E,1645 m,NA,NA,JR,0
IODP 2004-2013 340T-U1392-A,-42.11853,30.16863,IODP,340T,U1392,A,1645 m,NA,NA,JR,0
IODP 2004-2013 340-U1393-A,-62.084323,16.71886,IODP,340,U1393,A,925.9 m,5.42 m,NA,JR,0
IODP 2004-2013 340-U1394-A,-62.038037,16.640432,IODP,340,U1394,A,1114.9 m,57.37 m,NA,JR,0
IODP 2004-2013 340-U1394-B,-62.038032,16.640625,IODP,340,U1394,B,1114.2 m,141.15 m,NA,JR,0
IODP 2004-2013 340-U1395-A,-61.95143,16.493313,IODP,340,U1395,A,1201 m,144.18 m,NA,JR,0
IODP 2004-2013 340-U1395-B,-61.951252,16.493308,IODP,340,U1395,B,1200.2 m,140.21 m,NA,JR,0
IODP 2004-2013 340-U1396-A,-62.451695,16.508068,IODP,340,U1396,A,787.4 m,140.51 m,NA,JR,0
IODP 2004-2013 340-U1396-B,-62.45152,16.508078,IODP,340,U1396,B,787.4 m,10 m,NA,JR,0
IODP 2004-2013 340-U1396-C,-62.451508,16.507882,IODP,340,U1396,C,786.6 m,145.92 m,NA,JR,0
IODP 2004-2013 340-U1397-A,-61.42255,14.906802,IODP,340,U1397,A,2482.2 m,144.2 m,NA,JR,0
IODP 2004-2013 340-U1397-B,-61.422368,14.906792,IODP,340,U1397,B,2481.4 m,131.46 m,NA,JR,0
IODP 2004-2013 340-U1398-A,-61.889037,14.278307,IODP,340,U1398,A,2935.3 m,115.09 m,NA,JR,0
IODP 2004-2013 340-U1398-B,-61.888848,14.278312,IODP,340,U1398,B,2935.1 m,186.75 m,NA,JR,0
IODP 2004-2013 340-U1399-A,-61.711472,14.387365,IODP,340,U1399,A,2900.8 m,219.88 m,NA,JR,0
IODP 2004-2013 340-U1399-B,-61.708967,14.389398,IODP,340,U1399,B,2900.2 m,183.04 m,NA,JR,0
IODP 2004-2013 340-U1399-C,-61.711108,14.387655,IODP,340,U1399,C,2900.8 m,NA,NA,JR,0
IODP 2004-2013 340-U1400-A,-61.459153,14.543052,IODP,340,U1400,A,2744.4 m,51.8 m,NA,JR,0
IODP 2004-2013 340-U1400-B,-61.456775,14.536705,IODP,340,U1400,B,2743 m,215.19 m,NA,JR,0
IODP 2004-2013 340-U1400-C,-61.456713,14.536558,IODP,340,U1400,C,2743 m,304.49 m,NA,JR,0
IODP 2004-2013 340-U1401-A,-61.417995,14.651652,IODP,340,U1401,A,2596.7 m,15.61 m,NA,JR,0
IODP 2004-2013 340-U1401-B,-61.420455,14.650395,IODP,340,U1401,B,2606.2 m,12.42 m,NA,JR,0
IODP 2004-2013 340-U1401-C,-61.415538,14.652907,IODP,340,U1401,C,2578.8 m,10.44 m,NA,JR,0
IODP 2004-2013 340-U1401-D,-61.422905,14.649105,IODP,340,U1401,D,2618.6 m,9.12 m,NA,JR,0
IODP 2004-2013 341S-U1416-A,-126.847515,48.669705,IODP,341S,U1416,A,1260.8 m,NA,2013-05-23T22:57:00Z,JR,0
IODP 2004-2013 341S-U1416-B,-126.847492,48.670053,IODP,341S,U1416,B,1260.8 m,NA,2013-05-25T14:20:00Z,JR,0
IODP 2004-2013 341S-U858-G,-128.708903,48.45598,IODP,341S,U858,G,2416.8 m,NA,2013-05-21T00:00:00Z,JR,0
IODP 2004-2013 341-U1417-A,-147.109975,56.959993,IODP,341,U1417,A,4187.7 m,167.74 m,2013-06-04T19:00:00Z,JR,0
IODP 2004-2013 341-U1417-B,-147.109635,56.959998,IODP,341,U1417,B,4189.8 m,262.96 m,2013-06-06T17:35:00Z,JR,0
IODP 2004-2013 341-U1417-C,-147.109615,56.959813,IODP,341,U1417,C,4188.1 m,216.83 m,2013-06-10T00:45:00Z,JR,0
IODP 2004-2013 341-U1417-D,-147.109955,56.959827,IODP,341,U1417,D,4187.1 m,304.42 m,2013-06-11T15:25:00Z,JR,0
IODP 2004-2013 341-U1417-E,-147.109972,56.959813,IODP,341,U1417,E,4188.6 m,146.92 m,2013-06-16T22:30:00Z,JR,0
IODP 2004-2013 341-U1418-A,-144.492962,58.776825,IODP,341,U1418,A,3668.2 m,216.85 m,2013-06-23T23:00:00Z,JR,0
IODP 2004-2013 341-U1418-B,-144.492598,58.776833,IODP,341,U1418,B,3667.5 m,17.08 m,2013-06-25T19:55:00Z,JR,0
IODP 2004-2013 341-U1418-C,-144.492617,58.776652,IODP,341,U1418,C,3666 m,229.48 m,2013-06-25T23:25:00Z,JR,0
IODP 2004-2013 341-U1418-D,-144.492965,58.776655,IODP,341,U1418,D,3666.5 m,279.77 m,2013-06-27T15:10:00Z,JR,0
IODP 2004-2013 341-U1418-E,-144.492952,58.776483,IODP,341,U1418,E,NA,98.7 m,2013-06-29T17:00:00Z,JR,0
IODP 2004-2013 341-U1418-F,-144.49331,58.776472,IODP,341,U1418,F,3667 m,495.2 m,2013-07-01T03:00:00Z,JR,0
IODP 2004-2013 341-U1419-A,-144.133803,59.532162,IODP,341,U1419,A,687.4 m,111.24 m,2013-07-10T05:15:00Z,JR,0
IODP 2004-2013 341-U1419-B,-144.133467,59.532182,IODP,341,U1419,B,NA,99.05 m,2013-07-11T11:45:00Z,JR,0
IODP 2004-2013 341-U1419-C,-144.133465,59.532007,IODP,341,U1419,C,NA,100.37 m,2013-07-12T03:40:00Z,JR,0
IODP 2004-2013 341-U1419-D,-144.134192,59.532,IODP,341,U1419,D,687.5 m,105.1 m,2013-07-12T22:25:00Z,JR,0
IODP 2004-2013 341-U1419-E,-144.134123,59.532183,IODP,341,U1419,E,685.5 m,72.1 m,2013-07-13T16:10:00Z,JR,0
IODP 2004-2013 341-U1420-A,-143.200998,59.688998,IODP,341,U1420,A,248.2 m,139.91 m,2013-07-14T11:45:00Z,JR,0
IODP 2004-2013 341-U1421-A,-143.045658,59.507332,IODP,341,U1421,A,718.5 m,140.72 m,2013-07-22T10:30:00Z,JR,0
IODP 2004-2013 341-U1421-B,-143.045313,59.50714,IODP,341,U1421,B,722.6 m,6.23 m,2013-07-28T01:15:00Z,JR,0
IODP 2004-2013 341-U1421-C,-143.045645,59.507163,IODP,341,U1421,C,721.7 m,29.06 m,2013-07-28T03:25:00Z,JR,0
IODP 2004-2013 342-U1402-A,-72.275813,39.225303,IODP,342,U1402,A,638.6 m,NA,NA,JR,0
IODP 2004-2013 342-U1402-B,-72.27559,39.225305,IODP,342,U1402,B,639.1 m,15.05 m,NA,JR,0
IODP 2004-2013 342-U1403-A,-51.80333,39.943328,IODP,342,U1403,A,4944.3 m,231.82 m,NA,JR,3
IODP 2004-2013 342-U1403-B,-51.803092,39.943322,IODP,342,U1403,B,4948.7 m,229.81 m,NA,JR,3
IODP 2004-2013 342-U1404-A,-51.809983,40.013328,IODP,342,U1404,A,4742.3 m,281.02 m,NA,JR,2
IODP 2004-2013 342-U1404-B,-51.80976,40.013332,IODP,342,U1404,B,4747.6 m,228.04 m,NA,JR,2
IODP 2004-2013 342-U1404-C,-51.809762,40.01315,IODP,342,U1404,C,4747.5 m,28.98 m,NA,JR,2
